p45.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,INFO
22:44:26.33 (1068082957)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account Layout","pgId":"00h0b00000KWTtCAAX"}|0x6427f683
22:44:26.33 (1068089975)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1068100342)|HEAP_ALLOCATE|[165]|Bytes:43
22:44:26.33 (1068117380)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1068125543)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1068135597)|VARIABLE_ASSIGNMENT|[164]|s|null|
22:44:26.33 (1068144786)|HEAP_ALLOCATE|[156]|Bytes:5
22:44:26.33 (1068153596)|HEAP_ALLOCATE|[156]|Bytes:28
22:44:26.33 (1068160211)|VARIABLE_SCOPE_BEGIN|[156]|rt|Record_Type__c|true|false
22:44:26.33 (1068188165)|VARIABLE_ASSIGNMENT|[156]|rt|{"Object__c":"a090b00000YJynCAAT","Profile__c":"a0B0b00000OS3uuEAD","Name":"AccountRT1","Id":"a0C0b00000WVllyEAD","Object__r":{"Developer_Name__c":"Account","Id":"a090b00000YJynCAAT"},"Profile__r":{"Name":"Customer Portal Mana (12 more) ...","Id":"a0B0b00000OS3uuEAD"}}|0x726d5704
22:44:26.33 (1068196833)|STATEMENT_EXECUTE|[156]
22:44:26.33 (1068237386)|HEAP_ALLOCATE|[158]|Bytes:-4
22:44:26.33 (1068249069)|VARIABLE_ASSIGNMENT|[158]|this.isPermitted__c|true|0x726d5704
22:44:26.33 (1068255877)|STATEMENT_EXECUTE|[158]
22:44:26.33 (1068266977)|HEAP_ALLOCATE|[160]|Bytes:17
22:44:26.33 (1068278726)|STATEMENT_EXECUTE|[160]
22:44:26.33 (1068280399)|STATEMENT_EXECUTE|[163]
22:44:26.33 (1068286395)|HEAP_ALLOCATE|[163]|Bytes:17
22:44:26.33 (1068294971)|VARIABLE_ASSIGNMENT|[163]|obj|"AccountAccountRT1"
22:44:26.33 (1068312953)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1068321327)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1068327157)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1068410535)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Marketing) Layout","pgId":"00h0b00000KWTt9AAH"}|0xeca9832
22:44:26.33 (1068418440)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1068450416)|HEAP_ALLOCATE|[165]|Bytes:42
22:44:26.33 (1068461092)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1068462755)|STATEMENT_EXECUTE|[166]
22:44:26.33 (1068469950)|HEAP_ALLOCATE|[166]|Bytes:42
22:44:26.33 (1068481303)|VARIABLE_ASSIGNMENT|[166]|rtType|"Customer Portal Mana (22 more) ..."
22:44:26.33 (1068485823)|STATEMENT_EXECUTE|[167]
22:44:26.33 (1068499198)|HEAP_ALLOCATE|[167]|Bytes:4
22:44:26.33 (1068510643)|VARIABLE_SCOPE_BEGIN|[167]|pg|PageLayout__c|true|false
22:44:26.33 (1068522382)|VARIABLE_ASSIGNMENT|[167]|pg|{}|0x29332a3e
22:44:26.33 (1068527651)|STATEMENT_EXECUTE|[168]
22:44:26.33 (1068577232)|VARIABLE_ASSIGNMENT|[168]|this.Object__c|"a090b00000YJynCAAT"|0x29332a3e
22:44:26.33 (1068584161)|STATEMENT_EXECUTE|[169]
22:44:26.33 (1068621437)|VARIABLE_ASSIGNMENT|[169]|this.Profile__c|"a0B0b00000OS3uuEAD"|0x29332a3e
22:44:26.33 (1068628372)|STATEMENT_EXECUTE|[170]
22:44:26.33 (1068683497)|VARIABLE_ASSIGNMENT|[170]|this.Record_Type__c|"a0C0b00000WVllyEAD"|0x29332a3e
22:44:26.33 (1068691355)|STATEMENT_EXECUTE|[171]
22:44:26.33 (1068706321)|HEAP_ALLOCATE|[171]|Bytes:12
22:44:26.33 (1068744490)|VARIABLE_ASSIGNMENT|[171]|this.Name|"Account Layout"|0x29332a3e
22:44:26.33 (1068751091)|STATEMENT_EXECUTE|[172]
22:44:26.33 (1068762245)|HEAP_ALLOCATE|[172]|Bytes:12
22:44:26.33 (1068769723)|HEAP_ALLOCATE|[172]|Bytes:18
22:44:26.33 (1068799518)|VARIABLE_ASSIGNMENT|[172]|this.PageLayoutId__c|"00h0b00000KWTtCAAX"|0x29332a3e
22:44:26.33 (1068805755)|STATEMENT_EXECUTE|[173]
22:44:26.33 (1068819634)|HEAP_ALLOCATE|[173]|Bytes:49
22:44:26.33 (1068826584)|VARIABLE_SCOPE_BEGIN|[173]|str|String|false|false
22:44:26.33 (1068838248)|VARIABLE_ASSIGNMENT|[173]|str|"AccountCustomer Port (29 more) ..."
22:44:26.33 (1068859175)|STATEMENT_EXECUTE|[174]
22:44:26.33 (1068868363)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1068877821)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1068884085)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1068974619)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Sales) Layout","pgId":"00h0b00000KWTtAAAX"}|0x3797ecb7
22:44:26.33 (1068983292)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1068995612)|HEAP_ALLOCATE|[165]|Bytes:42
22:44:26.33 (1069014430)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1069023737)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1069033103)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1069039001)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1069117948)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Support) Layout","pgId":"00h0b00000KWTtBAAX"}|0x2d33ec2c
22:44:26.33 (1069125878)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1069136832)|HEAP_ALLOCATE|[165]|Bytes:42
22:44:26.33 (1069154291)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1069162523)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1069170647)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1069175714)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1069257735)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account Layout","pgId":"00h0b00000KWTtCAAX"}|0x6427f683
22:44:26.33 (1069267053)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1069278870)|HEAP_ALLOCATE|[165]|Bytes:42
22:44:26.33 (1069296015)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1069305010)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1069316021)|VARIABLE_ASSIGNMENT|[164]|s|null|
22:44:26.33 (1069325209)|HEAP_ALLOCATE|[156]|Bytes:5
22:44:26.33 (1069334134)|HEAP_ALLOCATE|[156]|Bytes:28
22:44:26.33 (1069341334)|VARIABLE_SCOPE_BEGIN|[156]|rt|Record_Type__c|true|false
22:44:26.33 (1069368462)|VARIABLE_ASSIGNMENT|[156]|rt|{"Object__c":"a090b00000YJynCAAT","Profile__c":"a0B0b00000OS3utEAD","Name":"AccountRT1","Id":"a0C0b00000WVllxEAD","Object__r":{"Developer_Name__c":"Account","Id":"a090b00000YJynCAAT"},"Profile__r":{"Name":"Gold Partner User","Id":"a0B0b00000OS3utEAD"}}|0x33c0287d
22:44:26.33 (1069375898)|STATEMENT_EXECUTE|[156]
22:44:26.33 (1069416094)|HEAP_ALLOCATE|[158]|Bytes:-4
22:44:26.33 (1069428222)|VARIABLE_ASSIGNMENT|[158]|this.isPermitted__c|true|0x33c0287d
22:44:26.33 (1069434656)|STATEMENT_EXECUTE|[158]
22:44:26.33 (1069445794)|HEAP_ALLOCATE|[160]|Bytes:17
22:44:26.33 (1069457968)|STATEMENT_EXECUTE|[160]
22:44:26.33 (1069459567)|STATEMENT_EXECUTE|[163]
22:44:26.33 (1069465485)|HEAP_ALLOCATE|[163]|Bytes:17
22:44:26.33 (1069473614)|VARIABLE_ASSIGNMENT|[163]|obj|"AccountAccountRT1"
22:44:26.33 (1069491424)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1069499404)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1069505092)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1069590125)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Marketing) Layout","pgId":"00h0b00000KWTt9AAH"}|0xeca9832
22:44:26.33 (1069597674)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1069628724)|HEAP_ALLOCATE|[165]|Bytes:27
22:44:26.33 (1069638726)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1069640389)|STATEMENT_EXECUTE|[166]
22:44:26.33 (1069653289)|HEAP_ALLOCATE|[166]|Bytes:27
22:44:26.33 (1069669067)|VARIABLE_ASSIGNMENT|[166]|rtType|"Gold Partner UserAcc (7 more) ..."
22:44:26.33 (1069677593)|STATEMENT_EXECUTE|[167]
22:44:26.33 (1069696796)|HEAP_ALLOCATE|[167]|Bytes:4
22:44:26.33 (1069713180)|VARIABLE_SCOPE_BEGIN|[167]|pg|PageLayout__c|true|false
22:44:26.33 (1069731466)|VARIABLE_ASSIGNMENT|[167]|pg|{}|0x559839a9
22:44:26.33 (1069741598)|STATEMENT_EXECUTE|[168]
22:44:26.33 (1069819770)|VARIABLE_ASSIGNMENT|[168]|this.Object__c|"a090b00000YJynCAAT"|0x559839a9
22:44:26.33 (1069830955)|STATEMENT_EXECUTE|[169]
22:44:26.33 (1069893167)|VARIABLE_ASSIGNMENT|[169]|this.Profile__c|"a0B0b00000OS3utEAD"|0x559839a9
22:44:26.33 (1069903752)|STATEMENT_EXECUTE|[170]
22:44:26.33 (1069961759)|VARIABLE_ASSIGNMENT|[170]|this.Record_Type__c|"a0C0b00000WVllxEAD"|0x559839a9
22:44:26.33 (1069971073)|STATEMENT_EXECUTE|[171]
22:44:26.33 (1069992892)|HEAP_ALLOCATE|[171]|Bytes:12
22:44:26.33 (1070052246)|VARIABLE_ASSIGNMENT|[171]|this.Name|"Account Layout"|0x559839a9
22:44:26.33 (1070062938)|STATEMENT_EXECUTE|[172]
22:44:26.33 (1070080557)|HEAP_ALLOCATE|[172]|Bytes:12
22:44:26.33 (1070091590)|HEAP_ALLOCATE|[172]|Bytes:18
22:44:26.33 (1070144651)|VARIABLE_ASSIGNMENT|[172]|this.PageLayoutId__c|"00h0b00000KWTtCAAX"|0x559839a9
22:44:26.33 (1070156677)|STATEMENT_EXECUTE|[173]
22:44:26.33 (1070180010)|HEAP_ALLOCATE|[173]|Bytes:34
22:44:26.33 (1070190407)|VARIABLE_SCOPE_BEGIN|[173]|str|String|false|false
22:44:26.33 (1070209816)|VARIABLE_ASSIGNMENT|[173]|str|"AccountGold Partner  (14 more) ..."
22:44:26.33 (1072643338)|STATEMENT_EXECUTE|[174]
22:44:26.33 (1072659377)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1072674771)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1072682615)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1072788092)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Sales) Layout","pgId":"00h0b00000KWTtAAAX"}|0x3797ecb7
22:44:26.33 (1072797364)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1072814143)|HEAP_ALLOCATE|[165]|Bytes:27
22:44:26.33 (1072831975)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1072842651)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1072852900)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1072859048)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1072942272)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Support) Layout","pgId":"00h0b00000KWTtBAAX"}|0x2d33ec2c
22:44:26.33 (1072950979)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1072962785)|HEAP_ALLOCATE|[165]|Bytes:27
22:44:26.33 (1072977623)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1072986700)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1072994923)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1073000279)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1073076441)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account Layout","pgId":"00h0b00000KWTtCAAX"}|0x6427f683
22:44:26.33 (1073084153)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1073095608)|HEAP_ALLOCATE|[165]|Bytes:27
22:44:26.33 (1073109638)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1073118744)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1073129369)|VARIABLE_ASSIGNMENT|[164]|s|null|
22:44:26.33 (1073138357)|HEAP_ALLOCATE|[156]|Bytes:5
22:44:26.33 (1073148321)|HEAP_ALLOCATE|[156]|Bytes:28
22:44:26.33 (1073156251)|VARIABLE_SCOPE_BEGIN|[156]|rt|Record_Type__c|true|false
22:44:26.33 (1073185167)|VARIABLE_ASSIGNMENT|[156]|rt|{"Object__c":"a090b00000YJynCAAT","Profile__c":"a0B0b00000OS3usEAD","Name":"AccountRT1","Id":"a0C0b00000WVllwEAD","Object__r":{"Developer_Name__c":"Account","Id":"a090b00000YJynCAAT"},"Profile__r":{"Name":"High Volume Customer (7 more) ...","Id":"a0B0b00000OS3usEAD"}}|0x6c21ca4f
22:44:26.33 (1073194256)|STATEMENT_EXECUTE|[156]
22:44:26.33 (1073244280)|HEAP_ALLOCATE|[158]|Bytes:-4
22:44:26.33 (1073256569)|VARIABLE_ASSIGNMENT|[158]|this.isPermitted__c|true|0x6c21ca4f
22:44:26.33 (1073263445)|STATEMENT_EXECUTE|[158]
22:44:26.33 (1073275873)|HEAP_ALLOCATE|[160]|Bytes:17
22:44:26.33 (1073288272)|STATEMENT_EXECUTE|[160]
22:44:26.33 (1073290140)|STATEMENT_EXECUTE|[163]
22:44:26.33 (1073296369)|HEAP_ALLOCATE|[163]|Bytes:17
22:44:26.33 (1073305971)|VARIABLE_ASSIGNMENT|[163]|obj|"AccountAccountRT1"
22:44:26.33 (1073325634)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1073335236)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1073341842)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1073424565)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Marketing) Layout","pgId":"00h0b00000KWTt9AAH"}|0xeca9832
22:44:26.33 (1073432533)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1073466258)|HEAP_ALLOCATE|[165]|Bytes:37
22:44:26.33 (1073477326)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1073479024)|STATEMENT_EXECUTE|[166]
22:44:26.33 (1073485908)|HEAP_ALLOCATE|[166]|Bytes:37
22:44:26.33 (1073496484)|VARIABLE_ASSIGNMENT|[166]|rtType|"High Volume Customer (17 more) ..."
22:44:26.33 (1073501122)|STATEMENT_EXECUTE|[167]
22:44:26.33 (1073515715)|HEAP_ALLOCATE|[167]|Bytes:4
22:44:26.33 (1073528041)|VARIABLE_SCOPE_BEGIN|[167]|pg|PageLayout__c|true|false
22:44:26.33 (1073541350)|VARIABLE_ASSIGNMENT|[167]|pg|{}|0x2a0691cb
22:44:26.33 (1073546868)|STATEMENT_EXECUTE|[168]
22:44:26.33 (1073600246)|VARIABLE_ASSIGNMENT|[168]|this.Object__c|"a090b00000YJynCAAT"|0x2a0691cb
22:44:26.33 (1073607274)|STATEMENT_EXECUTE|[169]
22:44:26.33 (1073646834)|VARIABLE_ASSIGNMENT|[169]|this.Profile__c|"a0B0b00000OS3usEAD"|0x2a0691cb
22:44:26.33 (1073653697)|STATEMENT_EXECUTE|[170]
22:44:26.33 (1073691105)|VARIABLE_ASSIGNMENT|[170]|this.Record_Type__c|"a0C0b00000WVllwEAD"|0x2a0691cb
22:44:26.33 (1073697522)|STATEMENT_EXECUTE|[171]
22:44:26.33 (1073713251)|HEAP_ALLOCATE|[171]|Bytes:12
22:44:26.33 (1073758723)|VARIABLE_ASSIGNMENT|[171]|this.Name|"Account Layout"|0x2a0691cb
22:44:26.33 (1073765921)|STATEMENT_EXECUTE|[172]
22:44:26.33 (1073778136)|HEAP_ALLOCATE|[172]|Bytes:12
22:44:26.33 (1073785779)|HEAP_ALLOCATE|[172]|Bytes:18
22:44:26.33 (1073816844)|VARIABLE_ASSIGNMENT|[172]|this.PageLayoutId__c|"00h0b00000KWTtCAAX"|0x2a0691cb
22:44:26.33 (1073823628)|STATEMENT_EXECUTE|[173]
22:44:26.33 (1073837953)|HEAP_ALLOCATE|[173]|Bytes:44
22:44:26.33 (1073844168)|VARIABLE_SCOPE_BEGIN|[173]|str|String|false|false
22:44:26.33 (1073855776)|VARIABLE_ASSIGNMENT|[173]|str|"AccountHigh Volume C (24 more) ..."
22:44:26.33 (1073878721)|STATEMENT_EXECUTE|[174]
22:44:26.33 (1073888935)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1073898844)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1073905200)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1073995475)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Sales) Layout","pgId":"00h0b00000KWTtAAAX"}|0x3797ecb7
22:44:26.33 (1074003835)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1074016004)|HEAP_ALLOCATE|[165]|Bytes:37
22:44:26.33 (1074034429)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1074043779)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1074053010)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1074059376)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1074138987)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Support) Layout","pgId":"00h0b00000KWTtBAAX"}|0x2d33ec2c
22:44:26.33 (1074146999)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1074158210)|HEAP_ALLOCATE|[165]|Bytes:37
22:44:26.33 (1074174619)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1074183712)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1074192645)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1074198040)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1074273298)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account Layout","pgId":"00h0b00000KWTtCAAX"}|0x6427f683
22:44:26.33 (1074280779)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1074291319)|HEAP_ALLOCATE|[165]|Bytes:37
22:44:26.33 (1074307258)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1074315710)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1074326058)|VARIABLE_ASSIGNMENT|[164]|s|null|
22:44:26.33 (1074335513)|HEAP_ALLOCATE|[156]|Bytes:5
22:44:26.33 (1074344507)|HEAP_ALLOCATE|[156]|Bytes:28
22:44:26.33 (1074351628)|VARIABLE_SCOPE_BEGIN|[156]|rt|Record_Type__c|true|false
22:44:26.33 (1074377282)|VARIABLE_ASSIGNMENT|[156]|rt|{"Object__c":"a090b00000YJynCAAT","Profile__c":"a0B0b00000OS3urEAD","Name":"AccountRT1","Id":"a0C0b00000WVllvEAD","Object__r":{"Developer_Name__c":"Account","Id":"a090b00000YJynCAAT"},"Profile__r":{"Name":"Silver Partner User","Id":"a0B0b00000OS3urEAD"}}|0x15679995
22:44:26.33 (1074386149)|STATEMENT_EXECUTE|[156]
22:44:26.33 (1074428332)|HEAP_ALLOCATE|[158]|Bytes:-4
22:44:26.33 (1074439709)|VARIABLE_ASSIGNMENT|[158]|this.isPermitted__c|true|0x15679995
22:44:26.33 (1074445984)|STATEMENT_EXECUTE|[158]
22:44:26.33 (1074456751)|HEAP_ALLOCATE|[160]|Bytes:17
22:44:26.33 (1074468901)|STATEMENT_EXECUTE|[160]
22:44:26.33 (1074470539)|STATEMENT_EXECUTE|[163]
22:44:26.33 (1074476777)|HEAP_ALLOCATE|[163]|Bytes:17
22:44:26.33 (1074485129)|VARIABLE_ASSIGNMENT|[163]|obj|"AccountAccountRT1"
22:44:26.33 (1074503529)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1074511455)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1074516785)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1074599421)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Marketing) Layout","pgId":"00h0b00000KWTt9AAH"}|0xeca9832
22:44:26.33 (1074607672)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1074639095)|HEAP_ALLOCATE|[165]|Bytes:29
22:44:26.33 (1074649740)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1074651470)|STATEMENT_EXECUTE|[166]
22:44:26.33 (1074657737)|HEAP_ALLOCATE|[166]|Bytes:29
22:44:26.33 (1074668866)|VARIABLE_ASSIGNMENT|[166]|rtType|"Silver Partner UserA (9 more) ..."
22:44:26.33 (1074674377)|STATEMENT_EXECUTE|[167]
22:44:26.33 (1074688534)|HEAP_ALLOCATE|[167]|Bytes:4
22:44:26.33 (1074700037)|VARIABLE_SCOPE_BEGIN|[167]|pg|PageLayout__c|true|false
22:44:26.33 (1074712844)|VARIABLE_ASSIGNMENT|[167]|pg|{}|0x7a535c37
22:44:26.33 (1074718233)|STATEMENT_EXECUTE|[168]
22:44:26.33 (1074774956)|VARIABLE_ASSIGNMENT|[168]|this.Object__c|"a090b00000YJynCAAT"|0x7a535c37
22:44:26.33 (1074781617)|STATEMENT_EXECUTE|[169]
22:44:26.33 (1074832631)|VARIABLE_ASSIGNMENT|[169]|this.Profile__c|"a0B0b00000OS3urEAD"|0x7a535c37
22:44:26.33 (1074839137)|STATEMENT_EXECUTE|[170]
22:44:26.33 (1074875207)|VARIABLE_ASSIGNMENT|[170]|this.Record_Type__c|"a0C0b00000WVllvEAD"|0x7a535c37
22:44:26.33 (1074881982)|STATEMENT_EXECUTE|[171]
22:44:26.33 (1074897826)|HEAP_ALLOCATE|[171]|Bytes:12
22:44:26.33 (1074934761)|VARIABLE_ASSIGNMENT|[171]|this.Name|"Account Layout"|0x7a535c37
22:44:26.33 (1074941954)|STATEMENT_EXECUTE|[172]
22:44:26.33 (1074953286)|HEAP_ALLOCATE|[172]|Bytes:12
22:44:26.33 (1074960658)|HEAP_ALLOCATE|[172]|Bytes:18
22:44:26.33 (1074991117)|VARIABLE_ASSIGNMENT|[172]|this.PageLayoutId__c|"00h0b00000KWTtCAAX"|0x7a535c37
22:44:26.33 (1074997429)|STATEMENT_EXECUTE|[173]
22:44:26.33 (1075011324)|HEAP_ALLOCATE|[173]|Bytes:36
22:44:26.33 (1075018302)|VARIABLE_SCOPE_BEGIN|[173]|str|String|false|false
22:44:26.33 (1075030995)|VARIABLE_ASSIGNMENT|[173]|str|"AccountSilver Partne (16 more) ..."
22:44:26.33 (1075052838)|STATEMENT_EXECUTE|[174]
22:44:26.33 (1075062140)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1075071358)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1075077259)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1075164343)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Sales) Layout","pgId":"00h0b00000KWTtAAAX"}|0x3797ecb7
22:44:26.33 (1075172852)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1075184416)|HEAP_ALLOCATE|[165]|Bytes:29
22:44:26.33 (1075201148)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1075210139)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1075219063)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1075224453)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1075302502)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account (Support) Layout","pgId":"00h0b00000KWTtBAAX"}|0x2d33ec2c
22:44:26.33 (1075311090)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1075322284)|HEAP_ALLOCATE|[165]|Bytes:29
22:44:26.33 (1075337038)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1075345802)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1075353696)|HEAP_ALLOCATE|[164]|Bytes:12
22:44:26.33 (1075359274)|VARIABLE_SCOPE_BEGIN|[164]|s|ProfilePermissionPageController.PageLayout|true|false
22:44:26.33 (1075433890)|VARIABLE_ASSIGNMENT|[164]|s|{"Name":"Account Layout","pgId":"00h0b00000KWTtCAAX"}|0x6427f683
22:44:26.33 (1075441810)|STATEMENT_EXECUTE|[164]
22:44:26.33 (1075452635)|HEAP_ALLOCATE|[165]|Bytes:29
22:44:26.33 (1075466565)|STATEMENT_EXECUTE|[165]
22:44:26.33 (1075475483)|HEAP_ALLOCATE|[164]|Bytes:5
22:44:26.33 (1075485405)|VARIABLE_ASSIGNMENT|[164]|s|null|
22:44:26.33 (1075495071)|HEAP_ALLOCATE|[156]|Bytes:5
22:44:26.33 (1075504218)|HEAP_ALLOCATE|[156]|Bytes:28
22:44:26.33 (1075511389)|VARIABLE_SCOPE_BEGIN|[156]|rt|Record_Type__c|true|false
22:44:26.33 (1075538374)|VARIABLE_ASSIGNMENT|[156]|rt|{"Object__c":"a090b00000YJynCAAT","Profile__c":"a0B0b00000OS3uqEAD","Name":"AccountRT1","Id":"a0C0b00000WVlluEAD","Object__r":{"Developer_Name__c":"Account","Id":"a090b00000YJynCAAT"},"Profile__r":{"Name":"Customer Community P (8 more) ...","Id":"a0B0b00000OS3uqEAD"}}|0xdaa394a
22:44:26.33 (1075546787)|STATEMENT_EXECUTE|[156]
22:44:26.33 (1075586483)|HEAP_ALLOCATE|[158]|Bytes:-4
22:44:26.33 (1075597694)|VARIABLE_ASSIGNMENT|[158]|this.isPermitted__c|true|0xdaa394a
22:44:26.33 (1075604754)|STATEMENT_EXECUTE|[158]
22:44:26.33 (1075615651)|HEAP_ALLOCATE|[160]|Bytes:17
22:44:26.33 (1075627962)|STATEMENT_EXECUTE|[160]
22:44:26.33 (1075629562)|STATEMENT_EXECUTE|[163]
22:44:26.33 (1075635706)|HEAP_ALLOCATE|[163]|Bytes:17
22:44:26.33 (1075644228)|VARIABLE_ASSIGNMENT|[163]|obj|"AccountAccountRT1"
